state,session,bill,legiscan_link,legiscan_title,summary
Wisconsin,2019-2020,AB1,https://legiscan.com/WI/bill/AB1/2020,WI AB1 | 2019-2020 | Regular Session | LegiScan,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 185.983 (1) (intro.); and to create 609.847 and 632.728 of the statutes; Relating to: coverage of individuals with preexisting conditions."
Wisconsin,2009-2010,Assembly Bill 290,https://legiscan.com/WI/bill/AB290/2009,WI AB290 | 2009-2010 | Regular Session | LegiScan,"An Act to create 20.566 (1) (hc) and 73.03 (64) of the statutes; relating to: licensing tax preparers, prohibiting making or arranging certain refund anticipation loans, providing an exemption from emergency rule procedures, granting rule-making authority, making an appropriation, and providing penalties."
Wisconsin,2009-2010,Assembly Bill 291,https://legiscan.com/WI/bill/AB291/2009,WI AB291 | 2009-2010 | Regular Session | LegiScan,An Act to amend 655.007; and to create 655.018 of the statutes; relating to: claims for loss of society and companionship in medical malpractice cases.
Wisconsin,2009-2010,Assembly Bill 299,https://legiscan.com/WI/bill/AB299/2009,WI AB299 | 2009-2010 | Regular Session | LegiScan,An Act to create 100.275 and 118.07 (4) of the statutes; relating to: products containing mercury and granting rule-making authority.
Wisconsin,2009-2010,Assembly Bill 3,https://legiscan.com/WI/bill/AB3/2009,WI AB3 | 2009-2010 | Regular Session | LegiScan,An Act to create 94.643 of the statutes; relating to: restrictions on the use and sale of fertilizer containing phosphorus and other turf fertilizer and providing a penalty.
Wisconsin,2009-2010,Assembly Bill 30,https://legiscan.com/WI/bill/AB30/2009,WI AB30 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 111.322 (2m) (a) and 111.322 (2m) (b); and to create 103.12, 106.54 (8) and 111.91 (2) (im) of the statutes; relating to: employer monitoring of employee electronic mail usage."
Wisconsin,2009-2010,Assembly Bill 306,https://legiscan.com/WI/bill/AB306/2009,WI AB306 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 118.40 (8) (h) and 118.51 (3) () 7.; and to amend 118.51 (3) (a) 6., 118.51 (3) (b) and 118.51 (15) (a) of the statutes; relating to: eliminating the enrollment limit on virtual charter schools."
Wisconsin,2009-2010,Assembly Bill 307,https://legiscan.com/WI/bill/AB307/2009,WI AB307 | 2009-2010 | Regular Session | LegiScan,An Act to repeal 100.52 (10) (b); to renumber and amend 100.52 (10) (a); and to create 100.52 (11) of the statutes; relating to: penalties and private actions for violations of restrictions on telephone solicitations.
Wisconsin,2009-2010,Assembly Bill 31,https://legiscan.com/WI/bill/AB31/2009,WI AB31 | 2009-2010 | Regular Session | LegiScan,"An Act to create 20.445 (1) (gr), 111.397, 814.75 (28) and 893.995 of the statutes; relating to: authorizing the circuit court to order a person who engages in discrimination in employment to pay compensatory and punitive damages and a surcharge and making an appropriation."
Wisconsin,2009-2010,Assembly Bill 310,https://legiscan.com/WI/bill/AB310/2009,WI AB310 | 2009-2010 | Regular Session | LegiScan,An Act to create 138.15 of the statutes; relating to: motor vehicle title loans.
Wisconsin,2009-2010,Assembly Bill 311,https://legiscan.com/WI/bill/AB311/2009,WI AB311 | 2009-2010 | Regular Session | LegiScan,An Act to create 138.09 (8) (f) and 138.14 of the statutes; relating to: payday loans.
Wisconsin,2009-2010,Assembly Bill 314,https://legiscan.com/WI/bill/AB314/2009,WI AB314 | 2009-2010 | Regular Session | LegiScan,"An Act to create 20.115 (7) (i) and 94.697 of the statutes; relating to: pesticide use by railroads, granting rule-making authority, and making an appropriation."
Wisconsin,2009-2010,Assembly Bill 341,https://legiscan.com/WI/bill/AB341/2009,WI AB341 | 2009-2010 | Regular Session | LegiScan,An Act to amend 346.95 (1); and to create 346.89 (3) of the statutes; relating to: driving a motor vehicle while using a cellular telephone or other wireless telecommunications device and providing a penalty.
Wisconsin,2009-2010,Assembly Bill 354,https://legiscan.com/WI/bill/AB354/2009,WI AB354 | 2009-2010 | Regular Session | LegiScan,An Act to amend 893.57 of the statutes; relating to: statute of limitations for intentional torts.
Wisconsin,2009-2010,Assembly Bill 360,https://legiscan.com/WI/bill/AB360/2009,WI AB360 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 283.11 (2) (a), 283.13 (2) (intro.), 283.31 (1), 283.37 (1), 283.53 (1), 283.53 (2) (a) (intro.), 283.53 (2d) (intro.) and 283.53 (2h); and to create 20.370 (4) (ci) and 283.34 of the statutes; relating to: discharges of ballast water and related substances into the waters of the state, aquatic nuisance species, providing an exemption from emergency rule procedures, granting rule-making authority, and making an appropriation."
Wisconsin,2009-2010,Assembly Bill 364,https://legiscan.com/WI/bill/AB364/2009,WI AB364 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber and amend 301.095 (11); and to create 301.095 (11) (b), (c), (d) and (e) of the statutes; relating to: Council on Offender Reentry."
Wisconsin,2009-2010,Assembly Bill 367,https://legiscan.com/WI/bill/AB367/2009,WI AB367 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 111.31 (1), 111.31 (2), 111.31 (3) and 111.321; and to create 111.32 (3g) and 111.333 of the statutes; relating to: employment discrimination based on credit history."
Wisconsin,2009-2010,Assembly Bill 370,https://legiscan.com/WI/bill/AB370/2009,WI AB370 | 2009-2010 | Regular Session | LegiScan,An Act to renumber 23.09165 (2); to amend 23.0917 (6m) (a); and to create 23.09165 (2) (bc) and 23.09165 (3) (ec) of the statutes; relating to: information about land purchased with stewardship funding and approval by the Joint Committee on Finance of certain activities and projects that receive stewardship funding.
Wisconsin,2009-2010,Assembly Bill 372,https://legiscan.com/WI/bill/AB372/2009,WI AB372 | 2009-2010 | Regular Session | LegiScan,An Act to repeal 289.43 (5) of the statutes; relating to: the disposal of solid waste from a household on the property where it is generated.
Wisconsin,2009-2010,Assembly Bill 376,https://legiscan.com/WI/bill/AB376/2009,WI AB376 | 2009-2010 | Regular Session | LegiScan,An Act to create 973.20 (15) of the statutes; relating to: restitution for misappropriation from a cemetery of certain objects that relate to a veteran.
Wisconsin,2009-2010,Assembly Bill 384,https://legiscan.com/WI/bill/AB384/2009,WI AB384 | 2009-2010 | Regular Session | LegiScan,An Act to amend 349.26 (3) (a) (intro.); and to create 349.26 (2m) of the statutes; relating to: operation of neighborhood electric vehicles.
Wisconsin,2009-2010,Assembly Bill 389,https://legiscan.com/WI/bill/AB389/2009,WI AB389 | 2009-2010 | Regular Session | LegiScan,An Act to amend 50.04 (5) (a) 3. (intro.); and to create 50.03 (15) and 50.04 (4m) of the statutes; relating to: requiring nursing homes to notify residents of certain alleged violations and providing a penalty.
Wisconsin,2009-2010,Assembly Bill 39,https://legiscan.com/WI/bill/AB39/2009,WI AB39 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber and amend 12.03 (1); to amend 5.02 (15), 5.25 (4) (a), 5.37 (2) and (5), 5.40 (5), 5.40 (6), 5.54, 5.78, 5.79, 5.83, 6.10 (3), 6.26 (1), (2) (d) and (3), 6.275 (1) (c), 6.28 (1), 6.29 (1), 6.32 (3), 6.33 (1), 6.34 (2), 6.34 (3) (a) 7., 6.36 (2) (b), 6.36 (5), 6.40 (1) (a) 1., 6.40 (1) (c), 6.45 (1), 6.45 (1m), 6.50 (10), 6.54, 6.55 (2) (d), 6.56 (1), 6.56 (5), 6.77 (1), 6.79 (2) (c), 6.82 (1), 6.82 (2) (a) and (d), 6.82 (3), 6.855 (1), 6.86 (1) (a) 5., 6.86 (1) (ar), 6.87 (3) (a), 6.88 (3) (a), 6.92 (1), 6.95, 7.03 (1) (d), 7.15 (1) (a), 7.15 (1) (c), 7.15 (1) (e), 7.15 (1) (L), 7.22 (5), 7.25 (5) and (6) (a), 7.30 (2) (a), 7.315 (1) (a) and (b) 1., 7.37 (2), 7.41 (1), 7.41 (2), 7.41 (3) (intro.), 7.41 (3) (a), 7.41 (3) (b), 7.41 (4), 7.50 (1) (d), 7.50 (2) (intro.), 7.51 (2) (c), 7.52 (1) (c), 7.52 (3) (a) and (4) (c), 12.03 (3), 12.035 (1), 12.035 (3) (c) and (d), 12.035 (5), 12.13 (3) (k), 12.13 (3) (r), 12.13 (3) (x) and 17.29; to repeal and recreate 6.28 (title); and to create 6.285, 6.36 (2) (d), 6.873, 12.03 (1m) and 12.03 (2m) of the statutes; relating to: authorization for municipalities to establish satellite stations for purposes of conducting voter registration and absentee voting and granting rule-making authority."
Wisconsin,2009-2010,Assembly Bill 391,https://legiscan.com/WI/bill/AB391/2009,WI AB391 | 2009-2010 | Regular Session | LegiScan,An Act to create 196.025 (7) of the statutes; relating to: deployment of high-speed Internet services.
Wisconsin,2009-2010,Assembly Bill 392,https://legiscan.com/WI/bill/AB392/2009,WI AB392 | 2009-2010 | Regular Session | LegiScan,An Act to renumber and amend 138.09 (1d); to amend 138.09 (1m) (a); and to create 138.09 (1d) (b) and 138.09 (7m) of the statutes; relating to: finance charges for licensed lenders.
Wisconsin,2009-2010,Assembly Bill 40,https://legiscan.com/WI/bill/AB40/2009,WI AB40 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 109.09 (2) (c) 1., 109.09 (2) (c) 2. and 109.09 (2) (c) 3.; to renumber and amend 109.09 (2) (c) 1m.; and to amend 109.03 (5), 109.03 (6), 109.09 (1), 109.09 (2) (a), 109.09 (2) (b) 1., 109.09 (2) (b) 2., 109.09 (2) (b) 3. and 109.11 (2) (a) of the statutes; relating to: the filing of a wage claim or the bringing of a wage claim action by a collective bargaining representative on behalf of an employee and the priority of a wage claim lien over a prior lien of a commercial lending institution and over the rights of a purchaser of any property of the employer."
Wisconsin,2009-2010,Assembly Bill 401,https://legiscan.com/WI/bill/AB401/2009,WI AB401 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 196.378 (1) (i), 196.378 (3) (a) 1. and 196.378 (3) (c); and to create 196.378 (3) (a) 1m. of the statutes; relating to: creation of renewable resource credits by electric providers and granting rule-making authority."
Wisconsin,2009-2010,Assembly Bill 402,https://legiscan.com/WI/bill/AB402/2009,WI AB402 | 2009-2010 | Regular Session | LegiScan,An Act to amend 349.26 (2); and to create 349.26 (4) of the statutes; relating to: the operation of neighborhood electric vehicles on county trunk highways.
Wisconsin,2009-2010,Assembly Bill 403,https://legiscan.com/WI/bill/AB403/2009,WI AB403 | 2009-2010 | Regular Session | LegiScan,An Act relating to: local government property insurance fund premiums.
Wisconsin,2009-2010,Assembly Bill 405,https://legiscan.com/WI/bill/AB405/2009,WI AB405 | 2009-2010 | Regular Session | LegiScan,"An Act to create 20.115 (1) (ip), 100.335 and 814.75 (1d) of the statutes; relating to: prohibiting the manufacture and sale of bottles and cups for children that contain bisphenol A, creating labeling requirements, making an appropriation, and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 406,https://legiscan.com/WI/bill/AB406/2009,WI AB406 | 2009-2010 | Regular Session | LegiScan,An Act to renumber 7.52 (6) (a); to renumber and amend 7.52 (5) and 7.52 (6) (b); and to amend 6.925 and 6.93 of the statutes; relating to: challenging the ballots of electors at polling places.
Wisconsin,2009-2010,Assembly Bill 408,https://legiscan.com/WI/bill/AB408/2009,WI AB408 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 66.1103 (2) (k) 18. and 93.46 (3); to renumber and amend 16.956 (2) (c), 93.46 (1) (d) and 560.126 (1); to amend 16.04 (1) (a), 16.956 (3) (a) and (c), 20.115 (4) (c), 20.115 (4) (r), 70.32 (2) (c) 1g., 71.07 (5j) (b), 71.28 (5j) (b), 71.47 (5j) (b), 73.03 (50) (intro.), 93.46 (2) (a), 96.01 (3) and 96.02; and to create 15.137 (6), 16.045 (1) (cm) and (f), 16.045 (4m) and (6), 16.954, 16.956 (1) (bg) and (br), 16.956 (2) (c) 2. and 3., 16.956 (3) (f), 16.956 (4), 20.115 (3) (im), 26.42, 70.32 (2) (c) 1i., 70.32 (2) (c) 1k., 71.07 (5j) (a) 2d., 71.07 (5j) (a) 2m., 71.28 (5j) (a) 2d., 71.28 (5j) (a) 2m., 71.47 (5j) (a) 2d., 71.47 (5j) (a) 2m., 73.0303, 78.005 (13j), 78.01 (2n), 78.07 (5), 93.07 (26), 93.46 (1) (d) 1. to 4., 93.46 (1e), 93.46 (2) (b) 4m. and 5m. and (dm), 93.47, 96.01 (4m), 96.05 (1m), 100.51 (6), 100.60, 168.05 (6), 168.12 (2) and 560.126 (1d) of the statutes; relating to: financial assistance related to bioenergy feedstocks, biorefineries, and conversion to biomass energy; the definition of the term agricultural use for the purpose of determining the assessed value of a parcel of land; requiring a strategic bioenergy feedstock assessment; creation of a bioenergy council; the agricultural and forestry diversification programs; biofuels training assessment; a study of regulatory burdens relating to biofuel production facilities; marketing orders and agreements for bioenergy feedstocks; exempting personal renewable fuel production and use from the motor vehicle fuel tax, the petroleum inspection fee, and business tax registration requirements; an income and franchise tax credit for installing or retrofitting pumps that mix motor vehicle fuels from separate storage tanks; offering gasoline that is not blended with ethanol to motor fuel dealers; state renewable motor vehicle fuels sales goals; required sales of renewable motor vehicle fuels; use of petroleum-based transportation fuels by state vehicles; use of alternative fuels in flex fuel vehicles owned by the state; use of public alternative fuel refueling facilities; duties of the Office of Energy Independence; granting rule-making authority; requiring the exercise of rule-making authority; making appropriations; and providing penalties."
Wisconsin,2009-2010,Assembly Bill 41,https://legiscan.com/WI/bill/AB41/2009,WI AB41 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 104.001; to renumber 104.01 (1); to renumber and amend 104.045; to amend 49.141 (1) (g), 104.01 (intro.), 104.01 (8), 104.05, 104.07 (1), 104.07 (2), 104.10, 104.11, 234.94 (5), 234.94 (8), 800.09 (1) (b), 800.095 (4) (b) 3. and 895.035 (2m) (c); and to create 104.01 (1d), 104.01 (1g), 104.01 (5g), 104.01 (5m), 104.01 (7m), 104.035 and 104.045 (2) and (3) of the statutes; relating to: a state minimum wage, permitting the enactment of local living wage ordinances, and granting rule-making authority."
Wisconsin,2009-2010,Assembly Bill 42,https://legiscan.com/WI/bill/AB42/2009,WI AB42 | 2009-2010 | Regular Session | LegiScan,"An Act to create 11.24 (4) and 11.60 (3p) of the statutes; relating to: acceptance of certain political contributions by certain elective state officials, officials elect, and committees and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 427,https://legiscan.com/WI/bill/AB427/2009,WI AB427 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 16.855 (1), 16.855 (2) (intro.), 16.855 (13) (a), 16.855 (14) (a) and 16.855 (15); and to create 16.855 (14) (am) to (aq) of the statutes; relating to: state building contracting and construction procedures and granting rule-making authority."
Wisconsin,2009-2010,Assembly Bill 429,https://legiscan.com/WI/bill/AB429/2009,WI AB429 | 2009-2010 | Regular Session | LegiScan,An Act to amend 346.95 (2); and to create 346.89 (3) of the statutes; relating to: driving a motor vehicle while using a wireless telecommunications device and providing a penalty.
Wisconsin,2009-2010,Assembly Bill 439,https://legiscan.com/WI/bill/AB439/2009,WI AB439 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 165.25 (4) (ar); and to create subchapter XI of chapter 218 [precedes 218.60] of the statutes; relating to: powersports vehicle manufacturers, distributors, and dealers and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 440,https://legiscan.com/WI/bill/AB440/2009,WI AB440 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 448.72 (1) (a) and (b), 448.72 (1) (d), 448.72 (1) (f), 448.72 (2), 448.74 (1), 448.78 (3) (c) and 448.78 (4) (a), (b) and (c); to renumber and amend 448.70 (1), 448.70 (1m), 448.72 (1) (c), 448.72 (1) (e), 448.72 (3), 448.72 (4), 448.72 (5), 448.72 (6), 448.76, 448.78 (4) (intro.) and 448.82; to consolidate, renumber and amend 448.72 (intro.) and (1) (intro.) and 448.74 (intro.) and (2); to amend 15.406 (2) (intro.), 15.406 (2) (a), 48.981 (2) (a) 24., 146.81 (1) (em), 146.89 (1) (r), 146.997 (1) (d) 6., 180.1901 (1m) (br), 251.06 (3) (e) 2., 252.14 (1) (ar) 4m., 440.03 (13) (b) 23., 440.08 (2) (a) 27m., 446.02 (6m), subchapter V (title) of chapter 448 [precedes 448.70], 448.70 (2), 448.70 (3), 448.78 (intro.), 448.78 (1), 448.78 (3) (a), 448.78 (3) (b), 448.78 (5), 448.80, 448.84 (1), 448.84 (2), 448.86 (title) and (1), 448.86 (2), 448.87 (2) (intro.) and (a), 448.87 (2) (b), 448.87 (2) (e), 448.87 (2) (g), 450.10 (3) (a) 5m., 632.895 (1) (b) 5. b. and 655.45 (1m); and to create 448.70 (1d), 448.70 (1r), 448.70 (6) and (7), 448.71, 448.72 (7), 448.72 (11), 448.72 (12), 448.76 (7), 448.82 (1), 448.86 (3) and 448.865 of the statutes; relating to: licensure of dietitian nutritionists and requiring the exercise of rule-making authority."
Wisconsin,2009-2010,Assembly Bill 441,https://legiscan.com/WI/bill/AB441/2009,WI AB441 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 111.70 (4) (cm) 5., 111.70 (4) (cm) 7., 111.70 (4) (cm) 7g. and 111.70 (4) (cm) 7r. (intro.) of the statutes; relating to: factors considered in binding interest arbitration under the Municipal Employment Relations Act."
Wisconsin,2009-2010,Assembly Bill 447,https://legiscan.com/WI/bill/AB447/2009,WI AB447 | 2009-2010 | Regular Session | LegiScan,"An Act to create 138.09 (8) (f) and 138.14 of the statutes; relating to: payday loan providers, providing an exemption from emergency rule procedures, granting rule-making authority, and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 453,https://legiscan.com/WI/bill/AB453/2009,WI AB453 | 2009-2010 | Regular Session | LegiScan,An Act to renumber and amend 893.587; and to create 893.587 (1) and 893.587 (3) of the statutes; relating to: the statute of limitations for sexual contact with a child.
Wisconsin,2009-2010,Assembly Bill 457,https://legiscan.com/WI/bill/AB457/2009,WI AB457 | 2009-2010 | Regular Session | LegiScan,An Act to amend 62.15 (11) and 86.06 (1) of the statutes; relating to: road closure barriers.
Wisconsin,2009-2010,Assembly Bill 461,https://legiscan.com/WI/bill/AB461/2009,WI AB461 | 2009-2010 | Regular Session | LegiScan,An Act relating to: allowing a school district to carry over unused revenue limit authority to the following school year.
Wisconsin,2009-2010,Assembly Bill 462,https://legiscan.com/WI/bill/AB462/2009,WI AB462 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber 49.133 (3), 49.133 (4) and 120.13 (14); to renumber and amend 49.133 (intro.), 49.133 (1) and 49.133 (2); to amend 20.435 (6) (jm), 48.685 (1) (c) 4., 48.685 (2) (am) (intro.), 48.685 (2) (am) 5., 48.685 (2) (b) 4., 48.685 (2) (bb), 48.685 (2) (bd), 48.685 (2) (bg), 48.685 (2) (bm), 48.685 (3) (a), 48.685 (3) (b), 48.685 (3m), 48.685 (4m) (a) 1., 48.685 (4m) (ad), 48.685 (4m) (b) 1., 48.685 (5) (a), 48.685 (5c) (a), 48.685 (6) (am), 48.685 (6) (b) 2. and 48.685 (8); to repeal and recreate 48.685 (4m) (ad) and 49.155 (7); and to create 48.651 (3), 48.685 (1) (c) 3m., 48.685 (2) (ar), 48.685 (2) (b) 2., 48.685 (3) (am), 48.685 (3) (bm), 48.685 (5) (br), 48.715 (4g), 49.133 (1m) (b), 49.133 (2m) (intro.) and 120.13 (14) (b) of the statutes; relating to: prohibiting a person who has been convicted or adjudicated delinquent for committing certain serious crimes or who is the subject of a pending criminal charge or delinquency petition for committing a serious crime from being licensed, certified, or contracted with to provide child care, from being employed or contracted as a caregiver of a child care provider, or from being permitted to reside at a premises where child care is provided and making an appropriation."
Wisconsin,2009-2010,Assembly Bill 469,https://legiscan.com/WI/bill/AB469/2009,WI AB469 | 2009-2010 | Regular Session | LegiScan,An Act to amend 349.13 (1e) (a); and to create 349.13 (1r) of the statutes; relating to: the parking of vehicles on highways.
Wisconsin,2009-2010,Assembly Bill 470,https://legiscan.com/WI/bill/AB470/2009,WI AB470 | 2009-2010 | Regular Session | LegiScan,An Act to create 15.34 (2) (bg) of the statutes; relating to: membership of the Natural Resources Board.
Wisconsin,2009-2010,Assembly Bill 475,https://legiscan.com/WI/bill/AB475/2009,WI AB475 | 2009-2010 | Regular Session | LegiScan,An Act to amend 66.0817 (intro.); and to create 66.0818 of the statutes; relating to: prohibiting privatization of certain municipal water utilities.
Wisconsin,2009-2010,Assembly Bill 479,https://legiscan.com/WI/bill/AB479/2009,WI AB479 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber 49.133 (3), 49.133 (4) and 120.13 (14); to renumber and amend 49.133 (intro.), 49.133 (1), 49.133 (2) and 49.845 (4); to amend 20.435 (6) (jm), 48.685 (1) (c) 4., 48.685 (2) (am) (intro.), 48.685 (2) (am) 5., 48.685 (2) (b) 4., 48.685 (2) (bb), 48.685 (2) (bd), 48.685 (2) (bg), 48.685 (2) (bm), 48.685 (3) (a), 48.685 (3) (b), 48.685 (3m), 48.685 (4m) (a) 1., 48.685 (4m) (ad), 48.685 (4m) (b) 1., 48.685 (5) (a), 48.685 (5c) (a), 48.685 (6) (am), 48.685 (6) (b) 2. and 48.685 (8); to repeal and recreate 48.685 (4m) (ad) and 49.155 (7); and to create 48.651 (3), 48.685 (1) (c) 3m., 48.685 (2) (ar), 48.685 (2) (b) 2., 48.685 (3) (am), 48.685 (3) (bm), 48.685 (5) (br), 48.715 (4g), 49.133 (1m) (a), 49.133 (1m) (c), 49.133 (1m) (d), 49.133 (2m) (intro.), 49.197 (6), 49.895 (4) (b), (c) and (d), 106.54 (9), 111.322 (2m) (bm) and 120.13 (14) (b) of the statutes; relating to: prohibiting a person who has been convicted or adjudicated delinquent for committing certain serious crimes, who is the subject of a pending criminal charge or delinquency petition for committing a serious crime, or who has had entered against him or her a domestic abuse, child abuse, individual-at-risk abuse, or harassment temporary restraining order or injunction in the preceding 15 years from being licensed, certified, or contracted with to provide child care, from being employed or contracted as a caregiver of a child care provider, or from being permitted to reside at a premises where child care is provided; requiring suspected fraudulent activity on the part of a participant in the Wisconsin Works Program, including a person receiving a child care subsidy under that program, to be reported to the district attorney; making an appropriation; and providing a penalty."
Wisconsin,2009-2010,Assembly Bill 482,https://legiscan.com/WI/bill/AB482/2009,WI AB482 | 2009-2010 | Regular Session | LegiScan,An Act to create 100.30 (6) (a) 10. of the statutes; relating to: the minimum sale price of prescription drugs.
Wisconsin,2009-2010,Assembly Bill 495,https://legiscan.com/WI/bill/AB495/2009,WI AB495 | 2009-2010 | Regular Session | LegiScan,An Act to create 15.34 (2) (br) of the statutes; relating to: membership of the Natural Resources Board.
Wisconsin,2009-2010,Assembly Bill 496,https://legiscan.com/WI/bill/AB496/2009,WI AB496 | 2009-2010 | Regular Session | LegiScan,An Act to create 346.89 (3) and 346.95 (11) of the statutes; relating to: prohibiting electronic text messaging while driving and providing a penalty.
Wisconsin,2009-2010,Assembly Bill 504,https://legiscan.com/WI/bill/AB504/2009,WI AB504 | 2009-2010 | Regular Session | LegiScan,"An Act to create 77.70 (2) of the statutes; relating to: a Milwaukee County sales and use tax for parks, recreation, and culture."
Wisconsin,2009-2010,Assembly Bill 512,https://legiscan.com/WI/bill/AB512/2009,WI AB512 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 632.89 (2) (a) 2., 632.89 (2) (b), 632.89 (2) (c) 2., 632.89 (2) (d) 2., 632.89 (2) (dm) 2., 632.89 (3m), 632.89 (6) and 632.89 (7); to renumber 632.89 (2m) and 632.89 (5); to renumber and amend 632.89 (2) (a) 1., 632.89 (2) (c) 1., 632.89 (2) (d) 1., 632.89 (2) (dm) 1. and 632.89 (2) (e); to amend 40.51 (8), 40.51 (8m), 46.10 (8) (d), 46.10 (14) (a), 49.345 (8) (d), 49.345 (14) (a), 66.0137 (4), 120.13 (2) (g), 185.981 (4t), 185.983 (1) (intro.), 301.12 (8) (d), 301.12 (14) (a), 632.89 (title) and 632.89 (2) (title); to repeal and recreate 632.89 (1) (b), 632.89 (1) (em) and 632.89 (5) (title); and to create 111.91 (2) (qm), 609.71, 632.89 (2p), 632.89 (3), 632.89 (3p) and 632.89 (5) (a) (title) of the statutes; relating to: health insurance coverage of nervous and mental disorders, alcoholism, and other drug abuse problems."
Wisconsin,2009-2010,Assembly Bill 516,https://legiscan.com/WI/bill/AB516/2009,WI AB516 | 2009-2010 | Regular Session | LegiScan,An Act to repeal 196.493; and to amend 196.491 (3) (d) (intro.) of the statutes; relating to: requirements for approval of construction of nuclear power plants.
Wisconsin,2009-2010,Assembly Bill 524,https://legiscan.com/WI/bill/AB524/2009,WI AB524 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 16.007 (6) (a), 799.01 (1) (d) (intro.), 799.25 (1), 812.04 (1), 812.35 (2), 814.62 (3) (a), 814.62 (3) (b), 814.62 (3) (d) 2., 814.62 (3) (e), 814.85 (1) (c), 814.86 (1) and 814.86 (1); and to create 799.01 (1m), 799.06 (4), 799.08, 799.23 and 814.62 (5) of the statutes; relating to: the jurisdictional amount and court fees in certain small claims actions."
Wisconsin,2009-2010,Assembly Bill 525,https://legiscan.com/WI/bill/AB525/2009,WI AB525 | 2009-2010 | Regular Session | LegiScan,"An Act to repeal 227.01 (13) (zz), 344.01 (2) (am), 344.11, 632.32 (2) (am), 632.32 (2) (cm), 632.32 (2) (d), 632.32 (2) (e), 632.32 (2) (f), 632.32 (2) (g), 632.32 (4) (a) 2m., 632.32 (4) (bc) and 632.32 (4r); to renumber 632.32 (2) (at) and 632.32 (2) (h); to renumber and amend 344.33 (2), 632.32 (4) (a) (intro.), 632.32 (4) (a) 3m., 632.32 (4) (c), 632.32 (6) (d), 632.32 (6) (e), 632.32 (6) (f) and 632.32 (6) (g); to consolidate, renumber and amend 344.15 (1) (intro.), (a) and (b); to amend 121.555 (2) (a), 344.01 (2) (d), 344.55 (1) (intro.), 631.43 (3), 632.32 (4) (title) and 632.32 (4) (a) 1.; and to create 344.33 (2) (a), 344.33 (2) (b), 344.33 (2) (c), 632.32 (4) (a) (title), 632.32 (4) (a) 2. and 632.32 (4m) of the statutes; relating to: automobile insurance coverage limits and proof of financial responsibility."
Wisconsin,2009-2010,Assembly Bill 530,https://legiscan.com/WI/bill/AB530/2009,WI AB530 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber 77.81 (1); to renumber and amend 77.88 (8); to amend 77.88 (1) (a); and to create 77.81 (1b), 77.88 (8) (a) 3. and 77.88 (8m) of the statutes; relating to: managed forest land being converted to agricultural land."
Wisconsin,2009-2010,Assembly Bill 533,https://legiscan.com/WI/bill/AB533/2009,WI AB533 | 2009-2010 | Regular Session | LegiScan,"An Act to amend 111.70 (1) (a), 118.30 (2) (c) and 119.04 (1); and to create 111.70 (4) (o) and 118.225 of the statutes; relating to: using the results of standardized examinations to evaluate teachers and requiring the development of a teacher evaluation plan to be a mandatory subject of collective bargaining."
Wisconsin,2009-2010,Assembly Bill 534,https://legiscan.com/WI/bill/AB534/2009,WI AB534 | 2009-2010 | Regular Session | LegiScan,"An Act to renumber 121.006 (1) (a); and to create 115.292 and 121.006 (1) (a) 2. of the statutes; relating to: authorizing the state superintendent of public instruction to direct a school district to implement a new curriculum or instructional design, make personnel changes, or adopt accountability measures, and requiring the exercise of rule-making authority."
Wisconsin,2009-2010,Assembly Bill 535,https://legiscan.com/WI/bill/AB535/2009,WI AB535 | 2009-2010 | Regular Session | LegiScan,An Act to renumber and amend 118.40 (2r) (fm) of the statutes; relating to: establishing or contracting for the establishment of a charter school.
Wisconsin,2009-2010,Assembly Bill 536,https://legiscan.com/WI/bill/AB536/2009,WI AB536 | 2009-2010 | Regular Session | LegiScan,"An Act to create 36.11 (31), 38.04 (19) and 115.297 of the statutes; relating to: authorizing the Department of Public Instruction, the University of Wisconsin System, the Technical College System, and the Wisconsin Association of Independent Colleges and Universities to study each other's education programs, requiring a written agreement concerning such studies, and requiring the establishment of a longitudinal data system of student data."
