state,session,bill,legiscan_link,legiscan_title,summary
Colorado,2014,SB 198,https://legiscan.com/CO/bill/SB198/2014,CO SB198 | 2014 | Regular Session | LegiScan,Mineral Extraction Study Group
Colorado,2014,SB 199,https://legiscan.com/CO/bill/SB199/2014,CO SB199 | 2014 | Regular Session | LegiScan,Georgetown Charter Updates
Colorado,2014,SB 200,https://legiscan.com/CO/bill/SB200/2014,CO SB200 | 2014 | Regular Session | LegiScan,Alternative Fuel Vehicles & High Occupancy Lanes
Colorado,2014,SB 201,https://legiscan.com/CO/bill/SB201/2014,CO SB201 | 2014 | Regular Session | LegiScan,Child Protection Ombudsman Advisory Work Group
Colorado,2014,SB 202,https://legiscan.com/CO/bill/SB202/2014,CO SB202 | 2014 | Regular Session | LegiScan,Funding For Energy Efficiency In Schools
Colorado,2014,SB 203,https://legiscan.com/CO/bill/SB203/2014,CO SB203 | 2014 | Regular Session | LegiScan,Respondent Parents Counsel Child Abuse And Neglect
Colorado,2014,SB 204,https://legiscan.com/CO/bill/SB204/2014,CO SB204 | 2014 | Regular Session | LegiScan,Education Data Privacy And Security Act
Colorado,2014,SB 205,https://legiscan.com/CO/bill/SB205/2014,CO SB205 | 2014 | Regular Session | LegiScan,Talent Pipeline Working Group
Colorado,2014,SB 206,https://legiscan.com/CO/bill/SB206/2014,CO SB206 | 2014 | Regular Session | LegiScan,Criminal Record Sealing Clean-up
Colorado,2014,SB 207,https://legiscan.com/CO/bill/SB207/2014,CO SB207 | 2014 | Regular Session | LegiScan,Seniors Contributions To Pooled Trusts
Colorado,2014,SB 209,https://legiscan.com/CO/bill/SB209/2014,CO SB209 | 2014 | Regular Session | LegiScan,Insurer Investments In Real Property NAIC Model
Colorado,2014,SB 210,https://legiscan.com/CO/bill/SB210/2014,CO SB210 | 2014 | Regular Session | LegiScan,Require Ins Commr Preexam Draft Report Conference
Colorado,2014,SB 211,https://legiscan.com/CO/bill/SB211/2014,CO SB211 | 2014 | Regular Session | LegiScan,Alzheimers Disease Center
Colorado,2014,SB 212,https://legiscan.com/CO/bill/SB212/2014,CO SB212 | 2014 | Regular Session | LegiScan,Clean-up Bail Bond Statutes
Colorado,2014,SB 213,https://legiscan.com/CO/bill/SB213/2014,CO SB213 | 2014 | Regular Session | LegiScan,Statutes Of Limitations For Vehicular Homicide
Colorado,2014,SB 214,https://legiscan.com/CO/bill/SB214/2014,CO SB214 | 2014 | Regular Session | LegiScan,PERA Studies Conducted By Actuarial Firm
Colorado,2014,SB 215,https://legiscan.com/CO/bill/SB215/2014,CO SB215 | 2014 | Regular Session | LegiScan,Disposition Of Legal Marijuana Related Revenue
Colorado,2014,SB 216,https://legiscan.com/CO/bill/SB216/2014,CO SB216 | 2014 | Regular Session | LegiScan,State-level Affordable Housing Incentives
Colorado,2014,SB 217,https://legiscan.com/CO/bill/SB217/2014,CO SB217 | 2014 | Regular Session | LegiScan,Increased Transparency Lobbyist Disclosure
Colorado,2014,SB 218,https://legiscan.com/CO/bill/SB218/2014,CO SB218 | 2014 | Regular Session | LegiScan,Seal Marijuana Convictions Legal Amendment 64
Colorado,2014,SB 219,https://legiscan.com/CO/bill/SB219/2014,CO SB219 | 2014 | Regular Session | LegiScan,Owner-occupied Affordable Housing Study
Colorado,2014,SB 220,https://legiscan.com/CO/bill/SB220/2014,CO SB220 | 2014 | Regular Session | LegiScan,Common Int Community Arbitrate Const Defect Litig
Colorado,2014,SB 221,https://legiscan.com/CO/bill/SB221/2014,CO SB221 | 2014 | Regular Session | LegiScan,Statewide Social Studies Test Administration
Colorado,2014,SB 222,https://legiscan.com/CO/bill/SB222/2014,CO SB222 | 2014 | Regular Session | LegiScan,License Plate Auctions & Disabilit-benefit Fund
Colorado,2014,SB 223,https://legiscan.com/CO/bill/SB223/2014,CO SB223 | 2014 | Regular Session | LegiScan,Payment Claims Lower North Fork Wildfire
Colorado,2014,SB 224,https://legiscan.com/CO/bill/SB224/2014,CO SB224 | 2021 | Regular Session | LegiScan,Concerning capital-related transfers of money.
Colorado,2014,SB 225,https://legiscan.com/CO/bill/SB225/2014,CO SB225 | 2021 | Regular Session | LegiScan,Concerning the repayment of cash funds from which money was transferred in 2020 for the purpose of augmenting the general fund.
Colorado,2014,SB 230,https://legiscan.com/CO/bill/SB230/2014,CO SB230 | 2021 | Regular Session | LegiScan,Concerning a transfer of money from the general fund to the energy fund to finance programs of the Colorado energy office.
Colorado,2014,SB 242,https://legiscan.com/CO/bill/SB242/2014,CO SB242 | 2021 | Regular Session | LegiScan,"Concerning the expansion of the allowable uses of the housing development grant fund, and, in connection therewith, making an appropriation."
Colorado,2014,SB 245,https://legiscan.com/CO/bill/SB245/2014,CO SB245 | 2021 | Regular Session | LegiScan,"Concerning backcountry search and rescue services in Colorado, and, in connection therewith, making an appropriation."
Colorado,2014,SB 252,https://legiscan.com/CO/bill/SB252/2014,CO SB252 | 2021 | Regular Session | LegiScan,"Concerning the establishment of a state grant program to promote projects in commercial centers throughout the state that will revitalize community spaces and, in connection therewith, making an appropriation."
Colorado,2014,SB 254,https://legiscan.com/CO/bill/SB254/2014,CO SB254 | 2021 | Regular Session | LegiScan,Concerning the elimination of the obsolete advisory committee on the licensing of child care facilities.
Colorado,2014,SB 257,https://legiscan.com/CO/bill/SB257/2014,CO SB257 | 2021 | Regular Session | LegiScan,Concerning an exemption from motor vehicle registration requirements for certain special mobile machinery.
Colorado,2014,SB 260,https://legiscan.com/CO/bill/SB260/2014,CO SB260 | 2021 | Regular Session | LegiScan,"Concerning the sustainability of the transportation system in Colorado, and, in connection therewith, creating new sources of dedicated funding and new state enterprises to preserve, improve, and expand existing transportation infrastructure, develop the modernized infrastructure needed to support the widespread adoption of electric motor vehicles, and mitigate environmental and health impacts of transportation system use; expanding authority for regional transportation improvements; and making an appropriation."
Colorado,2014,SB 261,https://legiscan.com/CO/bill/SB261/2014,CO SB261 | 2021 | Regular Session | LegiScan,"Concerning measures to increase the deployment of renewable energy generation facilities to meet Colorado's energy needs, and, in connection therewith, raising the allowable capacity of customer-sited renewable energy generation facilities, giving customers additional options for increasing the scale and flexibility of new installations, and making an appropriation."
Colorado,2014,SB 267,https://legiscan.com/CO/bill/SB267/2014,CO SB267 | 2021 | Regular Session | LegiScan,Concerning the extension of the office of public guardianship.
Colorado,2014,SB 269,https://legiscan.com/CO/bill/SB269/2014,CO SB269 | 2021 | Regular Session | LegiScan,"Concerning licensing respite child care centers, and, in connection therewith, making an appropriation."
Colorado,2014,SB 270,https://legiscan.com/CO/bill/SB270/2014,CO SB270 | 2021 | Regular Session | LegiScan,Concerning an increase in the alcohol beverage production limits for a retail establishment licensed to produce alcohol beverages on its premises.
Colorado,2014,SB 272,https://legiscan.com/CO/bill/SB272/2014,CO SB272 | 2021 | Regular Session | LegiScan,"Concerning the operations of the public utilities commission, and, in connection therewith, modernizing the commission's statutory directives regarding distributed generation of electricity; requiring additional disclosure from intervenors in adversarial proceedings; providing the commissioners with access to independent subject-matter experts; and making an appropriation."
Colorado,2014,SB 273,https://legiscan.com/CO/bill/SB273/2014,CO SB273 | 2021 | Regular Session | LegiScan,"Concerning measures to increase public safety by minimizing custodial responses to low-level offenses, and, in connection therewith, making an appropriation."
Colorado,2014,SB 275,https://legiscan.com/CO/bill/SB275/2014,CO SB275 | 2021 | Regular Session | LegiScan,"Concerning measures related to clarifying federal ""Individuals with Disabilities Education Act"" child find responsibilities between state agencies, and, in connection therewith, making an appropriation."
Colorado,2014,SB 277,https://legiscan.com/CO/bill/SB277/2014,CO SB277 | 2021 | Regular Session | LegiScan,"Concerning a funding model used to determine child welfare services allocations, and, in connection therewith, making an appropriation."
Colorado,2014,SB 280,https://legiscan.com/CO/bill/SB280/2014,CO SB280 | 2021 | Regular Session | LegiScan,Concerning crimes that are bias-motivated.
Colorado,2014,SB 281,https://legiscan.com/CO/bill/SB281/2014,CO SB281 | 2021 | Regular Session | LegiScan,"Concerning severance tax revenue, and, in connection therewith, making an appropriation."
Colorado,2014,SB 284,https://legiscan.com/CO/bill/SB284/2014,CO SB284 | 2021 | Regular Session | LegiScan,"Concerning evidence-based evaluations to assist the general assembly in determining the appropriate level of funding for a program or practice, and, in connection therewith, making an appropriation."
Colorado,2014,SB 285,https://legiscan.com/CO/bill/SB285/2014,CO SB285 | 2021 | Regular Session | LegiScan,Concerning the occupational accident insurance coverage that independent contractors of carriers may acquire pursuant to standards set by the division of insurance.
Colorado,2014,SB 286,https://legiscan.com/CO/bill/SB286/2014,CO SB286 | 2021 | Regular Session | LegiScan,"Concerning the distribution of money received under the federal ""American Rescue Plan Act of 2021"" for home- and community-based services, and, in connection therewith, making and reducing an appropriation."
Colorado,2014,SB 287,https://legiscan.com/CO/bill/SB287/2014,CO SB287 | 2021 | Regular Session | LegiScan,"Concerning funding sources for the office of information technology, and, in connection therewith, creating the technology risk prevention and response fund; increasing the amount of money that may be transferred between items of appropriation made to principal departments of state government and to the office of the governor; and making an appropriation."
Colorado,2014,SB 288,https://legiscan.com/CO/bill/SB288/2014,CO SB288 | 2021 | Regular Session | LegiScan,"Concerning the creation of the ""American Rescue Plan Act of 2021"" cash fund to hold money that the state receives from the federal coronavirus state fiscal recovery fund until allocation by separate action."
Colorado,2014,SCR 003,https://legiscan.com/CO/bill/SCR003/2014,CO SCR003 | 2014 | Regular Session | LegiScan,Counties To Establish County Officer Salaries
Colorado,2014,SCR 004,https://legiscan.com/CO/bill/SCR004/2014,CO SCR004 | 2014 | Regular Session | LegiScan,Statewide Uniform Sales & Use Tax Definitions
Colorado,2014,SCR 005,https://legiscan.com/CO/bill/SCR005/2014,CO SCR005 | 2014 | Regular Session | LegiScan,Petition Signature Requirements
Colorado,2014,SJR 007,https://legiscan.com/CO/bill/SJR007/2014,CO SJR007 | 2014 | Regular Session | LegiScan,Women's Heart Health Awareness
Colorado,2014,SMALL AND,https://legiscan.com/CO/bill/SMALLAND/2014,Page Not Found | LegiScan,
Colorado,2014,SR 003,https://legiscan.com/CO/bill/SR003/2014,CO SR003 | 2014 | Regular Session | LegiScan,Financial Services For Marijuana Businesses
Colorado,2014,SUBMISSION OF,https://legiscan.com/CO/bill/SUBMISSIONOF/2014,Page Not Found | LegiScan,
Colorado,2014,Statutory Language,https://legiscan.com/CO/bill/StatutoryLanguage/2014,Page Not Found | LegiScan,
Colorado,2014,TAX CREDITS,https://legiscan.com/CO/bill/TAXCREDITS/2014,Page Not Found | LegiScan,
Colorado,2013,2012),https://legiscan.com/CO/bill/2012)/2013,Page Not Found | LegiScan,
Colorado,2013,AND ALL,https://legiscan.com/CO/bill/ANDALL/2013,Page Not Found | LegiScan,
Colorado,2013,AND BUSINESSW,https://legiscan.com/CO/bill/ANDBUSINESSW/2013,Page Not Found | LegiScan,
Colorado,2013,AND THE,https://legiscan.com/CO/bill/ANDTHE/2013,Page Not Found | LegiScan,
Colorado,2013,AUDIT,https://legiscan.com/CO/bill/AUDIT/2013,Page Not Found | LegiScan,
Colorado,2013,AUDIT COMMITTEE,https://legiscan.com/CO/bill/AUDITCOMMITTEE/2013,Page Not Found | LegiScan,
Colorado,2013,CDC,https://legiscan.com/CO/bill/CDC/2013,Page Not Found | LegiScan,
Colorado,2013,CHA LEG.,https://legiscan.com/CO/bill/CHALEG./2013,Page Not Found | LegiScan,
Colorado,2013,CHAPTER II,https://legiscan.com/CO/bill/CHAPTERII/2013,Page Not Found | LegiScan,
Colorado,2013,CHAPTER IX,https://legiscan.com/CO/bill/CHAPTERIX/2013,Page Not Found | LegiScan,
Colorado,2013,CHAPTER X,https://legiscan.com/CO/bill/CHAPTERX/2013,Page Not Found | LegiScan,
Colorado,2013,CHAPTER XII,https://legiscan.com/CO/bill/CHAPTERXII/2013,Page Not Found | LegiScan,
Colorado,2013,CHAPTER XIV,https://legiscan.com/CO/bill/CHAPTERXIV/2013,Page Not Found | LegiScan,
Colorado,2013,CHIROPRACTIC CENTERS,https://legiscan.com/CO/bill/CHIROPRACTICCENTERS/2013,Page Not Found | LegiScan,
Colorado,2013,COMMENTS,https://legiscan.com/CO/bill/COMMENTS/2013,Page Not Found | LegiScan,
Colorado,2013,COMMUNITY CLINICS,https://legiscan.com/CO/bill/COMMUNITYCLINICS/2013,Page Not Found | LegiScan,
Colorado,2013,CRNA OPT-OUT,https://legiscan.com/CO/bill/CRNAOPT-OUT/2013,Page Not Found | LegiScan,
Colorado,2013,ENERGY,https://legiscan.com/CO/bill/ENERGY/2013,Page Not Found | LegiScan,
Colorado,2013,EPIDEMIC AND,https://legiscan.com/CO/bill/EPIDEMICAND/2013,Page Not Found | LegiScan,
Colorado,2013,GENERAL LICENSURE,https://legiscan.com/CO/bill/GENERALLICENSURE/2013,Page Not Found | LegiScan,
Colorado,2013,HB 1001,https://legiscan.com/CO/bill/HB1001/2013,CO HB1001 | 2013 | Regular Session | LegiScan,Advanced Industries Acceleration Act
Colorado,2013,HB 1002,https://legiscan.com/CO/bill/HB1002/2013,CO HB1002 | 2013 | Regular Session | LegiScan,Small Business Development Centers Appropriations
Colorado,2013,HB 1003,https://legiscan.com/CO/bill/HB1003/2013,CO HB1003 | 2013 | Regular Session | LegiScan,Economic Gardening Pilot Project Office Econ Dev
Colorado,2013,HB 1004,https://legiscan.com/CO/bill/HB1004/2013,CO HB1004 | 2013 | Regular Session | LegiScan,Colorado Careers Act Of 2013
Colorado,2013,HB 1005,https://legiscan.com/CO/bill/HB1005/2013,CO HB1005 | 2013 | Regular Session | LegiScan,Basic Ed & Career & Tech Ed Pilot Program
Colorado,2013,HB 1006,https://legiscan.com/CO/bill/HB1006/2013,CO HB1006 | 2013 | Regular Session | LegiScan,K-12 Breakfast After The Bell Nutrition Program
Colorado,2013,HB 1007,https://legiscan.com/CO/bill/HB1007/2013,CO HB1007 | 2013 | Regular Session | LegiScan,Early Childhood & School Readiness Leg Commission
Colorado,2013,HB 1008,https://legiscan.com/CO/bill/HB1008/2013,CO HB1008 | 2013 | Regular Session | LegiScan,Preference In Hiring For Disabled Veteran's Spouse
Colorado,2013,HB 1009,https://legiscan.com/CO/bill/HB1009/2013,CO HB1009 | 2013 | Regular Session | LegiScan,Refund Deadline For Overpaid Sales & Use Tax
Colorado,2013,HB 1010,https://legiscan.com/CO/bill/HB1010/2013,CO HB1010 | 2013 | Regular Session | LegiScan,Procurement Of Stationery Supplies By Counties
Colorado,2013,HB 1011,https://legiscan.com/CO/bill/HB1011/2013,CO HB1011 | 2013 | Regular Session | LegiScan,Repeal Fee Veteran's Identifier Driver's License
Colorado,2013,HB 1012,https://legiscan.com/CO/bill/HB1012/2013,CO HB1012 | 2013 | Regular Session | LegiScan,Extend Wildfire Mitigation Financial Incentives
Colorado,2013,HB 1013,https://legiscan.com/CO/bill/HB1013/2013,CO HB1013 | 2013 | Regular Session | LegiScan,Protect Water Right Ownership Rights
Colorado,2013,HB 1014,https://legiscan.com/CO/bill/HB1014/2013,CO HB1014 | 2013 | Regular Session | LegiScan,Relocating Newspaper Theft
Colorado,2013,HB 1015,https://legiscan.com/CO/bill/HB1015/2013,CO HB1015 | 2013 | Regular Session | LegiScan,Disclose Mental Health Claims All-payer Database
Colorado,2013,HB 1016,https://legiscan.com/CO/bill/HB1016/2013,CO HB1016 | 2013 | Regular Session | LegiScan,Payment POD Accounts To Beneficiaries
Colorado,2013,HB 1017,https://legiscan.com/CO/bill/HB1017/2013,CO HB1017 | 2013 | Regular Session | LegiScan,Notice Of Home Loan Mod & Servicer Honor Terms
Colorado,2013,HB 1018,https://legiscan.com/CO/bill/HB1018/2013,CO HB1018 | 2013 | Regular Session | LegiScan,Beneficial Use Produced Water Dust Suppression
Colorado,2013,HB 1019,https://legiscan.com/CO/bill/HB1019/2013,CO HB1019 | 2013 | Regular Session | LegiScan,Regulatory Reform Act
Colorado,2013,HB 1020,https://legiscan.com/CO/bill/HB1020/2013,CO HB1020 | 2013 | Regular Session | LegiScan,Testing Evidence Of Sexual Assault
Colorado,2013,HB 1021,https://legiscan.com/CO/bill/HB1021/2013,CO HB1021 | 2013 | Regular Session | LegiScan,Improving School Attendance
Colorado,2013,HB 1022,https://legiscan.com/CO/bill/HB1022/2013,CO HB1022 | 2013 | Regular Session | LegiScan,Proof Of Motor Vehicle Insurance
Colorado,2013,HB 1025,https://legiscan.com/CO/bill/HB1025/2013,CO HB1025 | 2013 | Regular Session | LegiScan,Deductible Workers' Compensation Insurance
Colorado,2013,HB 1026,https://legiscan.com/CO/bill/HB1026/2013,CO HB1026 | 2013 | Regular Session | LegiScan,WICHE Equipment & Renovation Fee Approp Reqmnt
Colorado,2013,HB 1027,https://legiscan.com/CO/bill/HB1027/2013,CO HB1027 | 2013 | Regular Session | LegiScan,PUC Director Report To GA On Rate Cases
Colorado,2013,HB 1028,https://legiscan.com/CO/bill/HB1028/2013,CO HB1028 | 2013 | Regular Session | LegiScan,Vehicle Special License Plate Limit
Colorado,2013,HB 1029,https://legiscan.com/CO/bill/HB1029/2013,CO HB1029 | 2013 | Regular Session | LegiScan,"Define ""Must"" ""Shall"" In Colorado Revised Statutes"
Colorado,2013,HB 1030,https://legiscan.com/CO/bill/HB1030/2013,CO HB1030 | 2013 | Regular Session | LegiScan,Transportation Commission Members
Colorado,2013,HB 1031,https://legiscan.com/CO/bill/HB1031/2013,CO HB1031 | 2013 | Regular Session | LegiScan,All-hazards Resource Mobilization & Reimbursement
Colorado,2013,HB 1032,https://legiscan.com/CO/bill/HB1032/2013,CO HB1032 | 2013 | Regular Session | LegiScan,Offenses Against Unborn Children
Colorado,2013,HB 1033,https://legiscan.com/CO/bill/HB1033/2013,CO HB1033 | 2013 | Regular Session | LegiScan,Abortion Ban
Colorado,2013,HB 1034,https://legiscan.com/CO/bill/HB1034/2013,CO HB1034 | 2013 | Regular Session | LegiScan,Update Wholesale Farm Product Commodity Marketing
Colorado,2013,HB 1036,https://legiscan.com/CO/bill/HB1036/2013,CO HB1036 | 2013 | Regular Session | LegiScan,Authority Of Local Improvement District
Colorado,2013,HB 1037,https://legiscan.com/CO/bill/HB1037/2013,CO HB1037 | 2013 | Regular Session | LegiScan,Cost Of Providing Public Records Under CORA
Colorado,2013,HB 1038,https://legiscan.com/CO/bill/HB1038/2013,CO HB1038 | 2013 | Regular Session | LegiScan,Voting Rights Persons In Youth Corrections Custody
Colorado,2013,HB 1040,https://legiscan.com/CO/bill/HB1040/2013,CO HB1040 | 2013 | Regular Session | LegiScan,PERA Highest Average Salary
Colorado,2013,HB 1041,https://legiscan.com/CO/bill/HB1041/2013,CO HB1041 | 2013 | Regular Session | LegiScan,Procedures For Transmission Of Records Under CORA
Colorado,2013,HB 1042,https://legiscan.com/CO/bill/HB1042/2013,CO HB1042 | 2013 | Regular Session | LegiScan,State Income Tax Deduction Disallowed By IRC 280E
Colorado,2013,HB 1043,https://legiscan.com/CO/bill/HB1043/2013,CO HB1043 | 2013 | Regular Session | LegiScan,Modify Definition Of Deadly Weapon
Colorado,2013,HB 1044,https://legiscan.com/CO/bill/HB1044/2013,CO HB1044 | 2013 | Regular Session | LegiScan,Authorize Graywater Use
Colorado,2013,HB 1045,https://legiscan.com/CO/bill/HB1045/2013,CO HB1045 | 2013 | Regular Session | LegiScan,Prohibit State Aid To NDAA Investigations
Colorado,2013,HB 1046,https://legiscan.com/CO/bill/HB1046/2013,CO HB1046 | 2013 | Regular Session | LegiScan,Employee User Name Password Privacy Protection
Colorado,2013,HB 1048,https://legiscan.com/CO/bill/HB1048/2013,CO HB1048 | 2013 | Regular Session | LegiScan,Deadly Force Against Intruder At A Business
Colorado,2013,HB 1049,https://legiscan.com/CO/bill/HB1049/2013,CO HB1049 | 2013 | Regular Session | LegiScan,Public Trustee In Counties Of First & Second Class
Colorado,2013,HB 1050,https://legiscan.com/CO/bill/HB1050/2013,CO HB1050 | 2013 | Regular Session | LegiScan,SOS Cancellation Of Noncitizen Voter Regis Records
Colorado,2013,HB 1051,https://legiscan.com/CO/bill/HB1051/2013,CO HB1051 | 2013 | Regular Session | LegiScan,Public Trustee For City And County Of Denver
Colorado,2013,HB 1052,https://legiscan.com/CO/bill/HB1052/2013,CO HB1052 | 2013 | Regular Session | LegiScan,Nonattorneys Representing Closely Held Entities
Colorado,2013,HB 1053,https://legiscan.com/CO/bill/HB1053/2013,CO HB1053 | 2013 | Regular Session | LegiScan,Repeal District Court Clerk Bonds
Colorado,2013,HB 1054,https://legiscan.com/CO/bill/HB1054/2013,CO HB1054 | 2013 | Regular Session | LegiScan,Lessen Unempl Ins Benefit Reduction Retirement
Colorado,2013,HB 1055,https://legiscan.com/CO/bill/HB1055/2013,CO HB1055 | 2013 | Regular Session | LegiScan,Colorado Works Redetermination Of Eligibility
Colorado,2013,HB 1057,https://legiscan.com/CO/bill/HB1057/2013,CO HB1057 | 2013 | Regular Session | LegiScan,Retain Avalanche Information Center In DNR
Colorado,2013,HB 1058,https://legiscan.com/CO/bill/HB1058/2013,CO HB1058 | 2013 | Regular Session | LegiScan,Determination Of Spousal Maintenance Upon Divorce
Colorado,2013,HB 1059,https://legiscan.com/CO/bill/HB1059/2013,CO HB1059 | 2013 | Regular Session | LegiScan,Telecom Services Equipment Sales Tax Exemption
Colorado,2013,HB 1060,https://legiscan.com/CO/bill/HB1060/2013,CO HB1060 | 2013 | Regular Session | LegiScan,Raise Maximum Municipal Court Fine
Colorado,2013,HB 1061,https://legiscan.com/CO/bill/HB1061/2013,CO HB1061 | 2013 | Regular Session | LegiScan,Responsible Medical Marijuana Vendor Standards
Colorado,2013,HB 1062,https://legiscan.com/CO/bill/HB1062/2013,CO HB1062 | 2013 | Regular Session | LegiScan,Regulation Public Insurance Adjusters
Colorado,2013,HB 1063,https://legiscan.com/CO/bill/HB1063/2013,CO HB1063 | 2013 | Regular Session | LegiScan,Emer Service Providers Critical Care Endorsement
Colorado,2013,HB 1064,https://legiscan.com/CO/bill/HB1064/2013,CO HB1064 | 2013 | Regular Session | LegiScan,Publish Local Government Legal Notices On-line
Colorado,2013,HB 1065,https://legiscan.com/CO/bill/HB1065/2013,CO HB1065 | 2013 | Regular Session | LegiScan,Federal Professionals Mental Health Authority
Colorado,2013,HB 1066,https://legiscan.com/CO/bill/HB1066/2013,CO HB1066 | 2013 | Regular Session | LegiScan,Preservation Of Religious Freedom
Colorado,2013,HB 1067,https://legiscan.com/CO/bill/HB1067/2013,CO HB1067 | 2013 | Regular Session | LegiScan,Cancel Primary Major Pol Party No Contested Races
Colorado,2013,HB 1068,https://legiscan.com/CO/bill/HB1068/2013,CO HB1068 | 2013 | Regular Session | LegiScan,On-site Inspections Of Medicaid Providers
Colorado,2013,HB 1069,https://legiscan.com/CO/bill/HB1069/2013,CO HB1069 | 2013 | Regular Session | LegiScan,Small Business Fiscal Impact Statements
Colorado,2013,HB 1071,https://legiscan.com/CO/bill/HB1071/2013,CO HB1071 | 2013 | Regular Session | LegiScan,Register Collector's Motor Vehicles
Colorado,2013,HB 1072,https://legiscan.com/CO/bill/HB1072/2013,CO HB1072 | 2013 | Regular Session | LegiScan,Public Trustees Crime Insurance Coverage
Colorado,2013,HB 1074,https://legiscan.com/CO/bill/HB1074/2013,CO HB1074 | 2013 | Regular Session | LegiScan,CDPHE Primary Care Office
Colorado,2013,HB 1075,https://legiscan.com/CO/bill/HB1075/2013,CO HB1075 | 2013 | Regular Session | LegiScan,Legislative Review Of Executive Branch Rules
Colorado,2013,HB 1077,https://legiscan.com/CO/bill/HB1077/2013,CO HB1077 | 2013 | Regular Session | LegiScan,Illegal Traffic Stops License Revocation Hearings
Colorado,2013,HB 1078,https://legiscan.com/CO/bill/HB1078/2013,CO HB1078 | 2013 | Regular Session | LegiScan,Repeal Colorado Health Benefit Exchange
Colorado,2013,HB 1079,https://legiscan.com/CO/bill/HB1079/2013,CO HB1079 | 2013 | Regular Session | LegiScan,Creation Of The Joint Technology Committee
Colorado,2013,HB 1080,https://legiscan.com/CO/bill/HB1080/2013,CO HB1080 | 2013 | Regular Session | LegiScan,Aircraft Manufacturer Employee Income Tax Credit
Colorado,2013,HB 1081,https://legiscan.com/CO/bill/HB1081/2013,CO HB1081 | 2013 | Regular Session | LegiScan,Comprehensive Human Sexuality K-12 Education
Colorado,2013,HB 1082,https://legiscan.com/CO/bill/HB1082/2013,CO HB1082 | 2013 | Regular Session | LegiScan,Expunging Juvenile Delinquency Records
Colorado,2013,HB 1083,https://legiscan.com/CO/bill/HB1083/2013,CO HB1083 | 2013 | Regular Session | LegiScan,Motorcycle Operator Safety Training Program
Colorado,2013,HB 1085,https://legiscan.com/CO/bill/HB1085/2013,CO HB1085 | 2013 | Regular Session | LegiScan,Change Possession Of Weapons By Previous Offender
Colorado,2013,HB 1086,https://legiscan.com/CO/bill/HB1086/2013,CO HB1086 | 2013 | Regular Session | LegiScan,Preparation Of Record County Court Appeals
Colorado,2013,HB 1087,https://legiscan.com/CO/bill/HB1087/2013,CO HB1087 | 2013 | Regular Session | LegiScan,Membership Human Services Allocation Committees
Colorado,2013,HB 1088,https://legiscan.com/CO/bill/HB1088/2013,CO HB1088 | 2013 | Regular Session | LegiScan,Office Of Health Equity CDPHE
Colorado,2013,HB 1089,https://legiscan.com/CO/bill/HB1089/2013,CO HB1089 | 2013 | Regular Session | LegiScan,Academic Freedom Acts
Colorado,2013,HB 1090,https://legiscan.com/CO/bill/HB1090/2013,CO HB1090 | 2013 | Regular Session | LegiScan,Construction Contractor Subcontractor Prompt Pay
Colorado,2013,HB 1091,https://legiscan.com/CO/bill/HB1091/2013,CO HB1091 | 2013 | Regular Session | LegiScan,Heavy-duty Diesel Emissions Testing Alternative
Colorado,2013,HB 1092,https://legiscan.com/CO/bill/HB1092/2013,CO HB1092 | 2013 | Regular Session | LegiScan,Limit Approp To Executive Branch For Org Fees
Colorado,2013,HB 1093,https://legiscan.com/CO/bill/HB1093/2013,CO HB1093 | 2013 | Regular Session | LegiScan,Bidding For Local Government Procurement Contracts
Colorado,2013,HB 1094,https://legiscan.com/CO/bill/HB1094/2013,CO HB1094 | 2013 | Regular Session | LegiScan,Tax Credit For School-related Expenditures
Colorado,2013,HB 1095,https://legiscan.com/CO/bill/HB1095/2013,CO HB1095 | 2013 | Regular Session | LegiScan,Home School Students Participation In Activities
Colorado,2013,HB 1096,https://legiscan.com/CO/bill/HB1096/2013,CO HB1096 | 2013 | Regular Session | LegiScan,Waste Tire Recycling Agricultural & Beneficial Use
Colorado,2013,HB 1097,https://legiscan.com/CO/bill/HB1097/2013,CO HB1097 | 2013 | Regular Session | LegiScan,Duties Of Coroners
Colorado,2013,HB 1098,https://legiscan.com/CO/bill/HB1098/2013,CO HB1098 | 2013 | Regular Session | LegiScan,Colorado Mandatory E-verify Act
Colorado,2013,HB 1099,https://legiscan.com/CO/bill/HB1099/2013,CO HB1099 | 2013 | Regular Session | LegiScan,Public Administrators Accountability Act
Colorado,2013,HB 1100,https://legiscan.com/CO/bill/HB1100/2013,CO HB1100 | 2013 | Regular Session | LegiScan,Ballot Title Standard
Colorado,2013,HB 1102,https://legiscan.com/CO/bill/HB1102/2013,CO HB1102 | 2013 | Regular Session | LegiScan,Gift Card Exemption From Unclaimed Prop Act
Colorado,2013,HB 1104,https://legiscan.com/CO/bill/HB1104/2013,CO HB1104 | 2013 | Regular Session | LegiScan,Mental Hlth Profl Oral Disclosure Peer Assist
Colorado,2013,HB 1105,https://legiscan.com/CO/bill/HB1105/2013,CO HB1105 | 2013 | Regular Session | LegiScan,Energy Saving Mortgage Program
Colorado,2013,HB 1106,https://legiscan.com/CO/bill/HB1106/2013,CO HB1106 | 2013 | Regular Session | LegiScan,Prohibit Discrimination Labor Union Participation
Colorado,2013,HB 1107,https://legiscan.com/CO/bill/HB1107/2013,CO HB1107 | 2013 | Regular Session | LegiScan,Prohibit Collective Bargaining Public Employees
